,u,i,ts
117,-1,336,1
118,-1,341,1
119,-1,342,1
120,-1,348,1
121,-1,351,1
122,-1,352,1
123,-1,355,1
124,-1,363,1
125,-1,369,1
126,-1,382,1
127,-1,385,1
128,-1,386,1
129,-1,387,1
130,-1,100,2
131,-1,124,2
132,-1,132,2
133,-1,134,2
134,-1,141,2
135,-1,142,2
136,-1,148,2
137,-1,151,2
138,-1,169,2
139,-1,182,2
140,-1,185,2
141,-1,186,2
142,-1,187,2
143,-1,200,2
144,-1,224,2
145,-1,232,2
146,-1,234,2
147,-1,241,2
148,-1,242,2
149,-1,248,2
150,-1,251,2
151,-1,252,2
152,-1,255,2
153,-1,263,2
154,-1,269,2
155,-1,282,2
156,-1,285,2
157,-1,286,2
158,-1,287,2
159,-1,300,2
160,-1,324,2
161,-1,332,2
162,-1,334,2
163,-1,341,2
164,-1,342,2
165,-1,351,2
166,-1,352,2
167,-1,355,2
168,-1,363,2
169,-1,369,2
170,-1,382,2
171,-1,386,2
172,-1,387,2
173,-1,0,3
174,-1,24,3
175,-1,32,3
176,-1,34,3
177,-1,41,3
178,-1,42,3
179,-1,48,3
180,-1,51,3
181,-1,52,3
182,-1,55,3
183,-1,63,3
184,-1,69,3
185,-1,82,3
186,-1,85,3
187,-1,86,3
188,-1,87,3
189,-1,100,3
190,-1,124,3
191,-1,132,3
192,-1,134,3
193,-1,141,3
194,-1,142,3
195,-1,148,3
196,-1,151,3
197,-1,155,3
198,-1,163,3
199,-1,169,3
200,-1,182,3
201,-1,185,3
202,-1,186,3
203,-1,187,3
204,-1,200,3
205,-1,224,3
206,-1,232,3
207,-1,234,3
208,-1,241,3
209,-1,242,3
210,-1,248,3
211,-1,251,3
212,-1,252,3
213,-1,255,3
214,-1,263,3
215,-1,269,3
216,-1,282,3
217,-1,285,3
218,-1,286,3
219,-1,287,3
220,-1,300,3
221,-1,324,3
222,-1,332,3
223,-1,334,3
224,-1,341,3
225,-1,342,3
226,-1,348,3
227,-1,351,3
228,-1,352,3
229,-1,355,3
230,-1,363,3
231,-1,369,3
232,-1,382,3
233,-1,385,3
234,-1,386,3
235,-1,387,3
236,-1,0,4
237,-1,24,4
238,-1,32,4
239,-1,34,4
240,-1,42,4
241,-1,48,4
242,-1,51,4
243,-1,52,4
244,-1,55,4
245,-1,63,4
246,-1,69,4
247,-1,82,4
248,-1,85,4
249,-1,86,4
250,-1,87,4
251,-1,100,4
252,-1,124,4
253,-1,134,4
254,-1,142,4
255,-1,148,4
256,-1,151,4
257,-1,152,4
258,-1,155,4
259,-1,163,4
260,-1,169,4
261,-1,182,4
262,-1,185,4
263,-1,186,4
264,-1,187,4
265,-1,0,5
266,-1,24,5
267,-1,32,5
268,-1,34,5
269,-1,41,5
270,-1,42,5
271,-1,46,5
272,-1,48,5
273,-1,51,5
274,-1,52,5
275,-1,55,5
276,-1,63,5
277,-1,69,5
278,-1,82,5
279,-1,85,5
280,-1,86,5
281,-1,87,5
282,-1,100,5
283,-1,124,5
284,-1,132,5
285,-1,134,5
286,-1,141,5
287,-1,142,5
288,-1,146,5
289,-1,148,5
290,-1,151,5
291,-1,152,5
292,-1,155,5
293,-1,163,5
294,-1,169,5
295,-1,182,5
296,-1,185,5
297,-1,186,5
298,-1,187,5
299,-1,200,5
300,-1,224,5
301,-1,232,5
302,-1,234,5
303,-1,241,5
304,-1,242,5
305,-1,246,5
306,-1,248,5
307,-1,251,5
308,-1,252,5
309,-1,255,5
310,-1,263,5
311,-1,269,5
312,-1,282,5
313,-1,285,5
314,-1,286,5
315,-1,287,5
316,-1,0,6
317,-1,24,6
318,-1,34,6
319,-1,41,6
320,-1,42,6
321,-1,48,6
322,-1,51,6
323,-1,52,6
324,-1,55,6
325,-1,63,6
326,-1,69,6
327,-1,82,6
328,-1,85,6
329,-1,86,6
330,-1,87,6
331,-1,100,6
332,-1,124,6
333,-1,134,6
334,-1,141,6
335,-1,142,6
336,-1,148,6
337,-1,151,6
338,-1,152,6
339,-1,155,6
340,-1,163,6
341,-1,169,6
342,-1,182,6
343,-1,185,6
344,-1,186,6
345,-1,187,6
346,-1,200,6
347,-1,224,6
348,-1,234,6
349,-1,241,6
350,-1,242,6
351,-1,248,6
352,-1,251,6
353,-1,252,6
354,-1,255,6
355,-1,263,6
356,-1,269,6
357,-1,271,6
358,-1,282,6
359,-1,285,6
360,-1,286,6
361,-1,287,6
362,-1,300,6
363,-1,324,6
364,-1,334,6
365,-1,341,6
366,-1,342,6
367,-1,348,6
368,-1,351,6
369,-1,352,6
370,-1,355,6
371,-1,363,6
372,-1,369,6
373,-1,382,6
374,-1,385,6
375,-1,386,6
376,-1,387,6
377,-1,0,7
378,-1,24,7
379,-1,32,7
380,-1,34,7
381,-1,41,7
382,-1,42,7
383,-1,51,7
384,-1,52,7
385,-1,55,7
386,-1,63,7
387,-1,69,7
388,-1,82,7
389,-1,85,7
390,-1,86,7
391,-1,87,7
392,-1,100,7
393,-1,124,7
394,-1,132,7
395,-1,134,7
396,-1,141,7
397,-1,142,7
398,-1,151,7
399,-1,152,7
400,-1,163,7
401,-1,169,7
402,-1,182,7
403,-1,185,7
404,-1,186,7
405,-1,187,7
406,-1,200,7
407,-1,224,7
408,-1,232,7
409,-1,234,7
410,-1,241,7
411,-1,242,7
412,-1,251,7
413,-1,252,7
414,-1,255,7
415,-1,263,7
416,-1,269,7
417,-1,282,7
418,-1,285,7
419,-1,286,7
420,-1,287,7
421,-1,300,7
422,-1,324,7
423,-1,332,7
424,-1,333,7
425,-1,334,7
426,-1,341,7
427,-1,342,7
428,-1,351,7
429,-1,352,7
430,-1,355,7
431,-1,363,7
432,-1,382,7
433,-1,385,7
434,-1,386,7
435,-1,387,7
436,-1,0,8
437,-1,32,8
438,-1,34,8
439,-1,41,8
440,-1,42,8
441,-1,48,8
442,-1,52,8
443,-1,55,8
444,-1,63,8
445,-1,82,8
446,-1,85,8
447,-1,86,8
448,-1,87,8
449,-1,100,8
450,-1,132,8
451,-1,134,8
452,-1,141,8
453,-1,142,8
454,-1,148,8
455,-1,152,8
456,-1,155,8
457,-1,163,8
458,-1,182,8
459,-1,185,8
460,-1,186,8
461,-1,187,8
462,-1,200,8
463,-1,225,8
464,-1,232,8
465,-1,234,8
466,-1,241,8
467,-1,242,8
468,-1,248,8
469,-1,252,8
470,-1,255,8
471,-1,263,8
472,-1,282,8
473,-1,285,8
474,-1,286,8
475,-1,300,8
476,-1,332,8
477,-1,334,8
478,-1,341,8
479,-1,342,8
480,-1,348,8
481,-1,352,8
482,-1,355,8
483,-1,359,8
484,-1,363,8
485,-1,382,8
486,-1,385,8
487,-1,386,8
488,-1,387,8
489,-1,0,9
490,-1,24,9
491,-1,32,9
492,-1,34,9
493,-1,41,9
494,-1,42,9
495,-1,48,9
496,-1,51,9
497,-1,52,9
498,-1,55,9
499,-1,63,9
500,-1,69,9
501,-1,82,9
502,-1,85,9
503,-1,86,9
504,-1,87,9
505,-1,300,9
506,-1,324,9
507,-1,332,9
508,-1,334,9
509,-1,341,9
510,-1,342,9
511,-1,348,9
512,-1,351,9
513,-1,352,9
514,-1,355,9
515,-1,363,9
516,-1,369,9
517,-1,382,9
518,-1,385,9
519,-1,386,9
520,-1,387,9
521,0,25,0
522,0,29,0
523,0,41,0
524,0,46,0
525,0,54,0
526,0,58,0
527,0,66,0
528,0,69,0
529,0,71,0
530,0,80,0
531,0,94,0
532,0,125,0
533,0,129,0
534,0,141,0
535,0,146,0
536,0,154,0
537,0,158,0
538,0,166,0
539,0,169,0
540,0,171,0
541,0,180,0
542,0,194,0
543,0,225,0
544,0,229,0
545,0,241,0
546,0,246,0
547,0,254,0
548,0,258,0
549,0,266,0
550,0,269,0
551,0,271,0
552,0,280,0
553,0,294,0
554,0,322,0
555,0,325,0
556,0,329,0
557,0,341,0
558,0,346,0
559,0,354,0
560,0,358,0
561,0,366,0
562,0,369,0
563,0,371,0
564,0,380,0
565,0,394,0
566,0,25,1
567,0,41,1
568,0,46,1
569,0,54,1
570,0,58,1
571,0,66,1
572,0,69,1
573,0,71,1
574,0,80,1
575,0,94,1
576,0,125,1
577,0,141,1
578,0,146,1
579,0,154,1
580,0,166,1
581,0,169,1
582,0,171,1
583,0,180,1
584,0,194,1
585,0,225,1
586,0,241,1
587,0,246,1
588,0,254,1
589,0,258,1
590,0,266,1
591,0,269,1
592,0,271,1
593,0,280,1
594,0,294,1
595,0,325,1
596,0,341,1
597,0,346,1
598,0,354,1
599,0,358,1
600,0,366,1
601,0,369,1
602,0,371,1
603,0,380,1
604,0,394,1
605,0,125,2
606,0,129,2
607,0,141,2
608,0,146,2
609,0,154,2
610,0,158,2
611,0,166,2
612,0,169,2
613,0,171,2
614,0,180,2
615,0,194,2
616,0,225,2
617,0,229,2
618,0,241,2
619,0,246,2
620,0,254,2
621,0,258,2
622,0,266,2
623,0,269,2
624,0,271,2
625,0,280,2
626,0,294,2
627,0,325,2
628,0,329,2
629,0,341,2
630,0,346,2
631,0,354,2
632,0,358,2
633,0,366,2
634,0,369,2
635,0,371,2
636,0,380,2
637,0,394,2
638,0,25,3
639,0,29,3
640,0,41,3
641,0,46,3
642,0,54,3
643,0,58,3
644,0,66,3
645,0,69,3
646,0,71,3
647,0,80,3
648,0,94,3
649,0,125,3
650,0,129,3
651,0,141,3
652,0,146,3
653,0,154,3
654,0,158,3
655,0,166,3
656,0,169,3
657,0,171,3
658,0,180,3
659,0,194,3
660,0,225,3
661,0,229,3
662,0,241,3
663,0,246,3
664,0,254,3
665,0,258,3
666,0,266,3
667,0,269,3
668,0,271,3
669,0,280,3
670,0,294,3
671,0,325,3
672,0,329,3
673,0,341,3
674,0,346,3
675,0,354,3
676,0,358,3
677,0,366,3
678,0,369,3
679,0,371,3
680,0,380,3
681,0,394,3
682,0,25,4
683,0,29,4
684,0,41,4
685,0,46,4
686,0,49,4
687,0,54,4
688,0,58,4
689,0,66,4
690,0,69,4
691,0,71,4
692,0,80,4
693,0,94,4
694,0,125,4
695,0,129,4
696,0,141,4
697,0,146,4
698,0,149,4
699,0,154,4
700,0,158,4
701,0,166,4
702,0,169,4
703,0,171,4
704,0,180,4
705,0,183,4
706,0,194,4
707,0,25,5
708,0,29,5
709,0,41,5
710,0,46,5
711,0,54,5
712,0,58,5
713,0,66,5
714,0,69,5
715,0,71,5
716,0,75,5
717,0,80,5
718,0,94,5
719,0,125,5
720,0,129,5
721,0,141,5
722,0,146,5
723,0,154,5
724,0,158,5
725,0,166,5
726,0,169,5
727,0,171,5
728,0,175,5
729,0,180,5
730,0,194,5
731,0,225,5
732,0,229,5
733,0,241,5
734,0,246,5
735,0,254,5
736,0,258,5
737,0,266,5
738,0,269,5
739,0,271,5
740,0,275,5
741,0,280,5
742,0,294,5
743,0,25,6
744,0,29,6
745,0,41,6
746,0,46,6
747,0,54,6
748,0,58,6
749,0,66,6
750,0,69,6
751,0,71,6
752,0,80,6
753,0,94,6
754,0,125,6
755,0,129,6
756,0,141,6
757,0,146,6
758,0,154,6
759,0,158,6
760,0,166,6
761,0,169,6
762,0,171,6
763,0,180,6
764,0,194,6
765,0,225,6
766,0,229,6
767,0,241,6
768,0,246,6
769,0,254,6
770,0,258,6
771,0,266,6
772,0,269,6
773,0,271,6
774,0,280,6
775,0,294,6
776,0,296,6
777,0,325,6
778,0,329,6
779,0,341,6
780,0,346,6
781,0,354,6
782,0,358,6
783,0,366,6
784,0,369,6
785,0,371,6
786,0,380,6
787,0,394,6
788,0,25,7
789,0,29,7
790,0,41,7
791,0,46,7
792,0,54,7
793,0,58,7
794,0,66,7
795,0,69,7
796,0,71,7
797,0,80,7
798,0,94,7
799,0,125,7
800,0,129,7
801,0,141,7
802,0,146,7
803,0,154,7
804,0,158,7
805,0,166,7
806,0,169,7
807,0,171,7
808,0,180,7
809,0,194,7
810,0,225,7
811,0,229,7
812,0,241,7
813,0,246,7
814,0,254,7
815,0,258,7
816,0,266,7
817,0,269,7
818,0,271,7
819,0,280,7
820,0,294,7
821,0,325,7
822,0,329,7
823,0,341,7
824,0,346,7
825,0,354,7
826,0,358,7
827,0,366,7
828,0,369,7
829,0,371,7
830,0,380,7
831,0,394,7
832,0,15,8
833,0,29,8
834,0,41,8
835,0,46,8
836,0,54,8
837,0,58,8
838,0,66,8
839,0,69,8
840,0,71,8
841,0,80,8
842,0,94,8
843,0,115,8
844,0,129,8
845,0,141,8
846,0,146,8
847,0,154,8
848,0,158,8
849,0,166,8
850,0,169,8
851,0,171,8
852,0,180,8
853,0,194,8
854,0,215,8
855,0,229,8
856,0,241,8
857,0,246,8
858,0,254,8
859,0,258,8
860,0,266,8
861,0,269,8
862,0,271,8
863,0,280,8
864,0,294,8
865,0,329,8
866,0,341,8
867,0,346,8
868,0,354,8
869,0,358,8
870,0,366,8
871,0,369,8
872,0,371,8
873,0,380,8
874,0,394,8
875,0,25,9
876,0,29,9
877,0,41,9
878,0,54,9
879,0,58,9
880,0,66,9
881,0,69,9
882,0,71,9
883,0,80,9
884,0,83,9
885,0,94,9
886,0,325,9
887,0,329,9
888,0,341,9
889,0,354,9
890,0,358,9
891,0,366,9
892,0,369,9
893,0,371,9
894,0,380,9
895,0,383,9
896,0,394,9
897,1,-1,0
898,1,15,0
899,1,17,0
900,1,26,0
901,1,47,0
902,1,49,0
903,1,66,0
904,1,69,0
905,1,81,0
906,1,82,0
907,1,95,0
908,1,99,0
909,1,115,0
910,1,117,0
911,1,126,0
912,1,147,0
913,1,149,0
914,1,166,0
915,1,169,0
916,1,181,0
917,1,182,0
918,1,195,0
919,1,199,0
920,1,217,0
921,1,226,0
922,1,247,0
923,1,249,0
924,1,266,0
925,1,269,0
926,1,281,0
927,1,282,0
928,1,295,0
929,1,299,0
930,1,315,0
931,1,317,0
932,1,326,0
933,1,347,0
934,1,349,0
935,1,366,0
936,1,369,0
937,1,381,0
938,1,382,0
939,1,395,0
940,1,-1,1
941,1,15,1
942,1,17,1
943,1,26,1
944,1,47,1
945,1,49,1
946,1,66,1
947,1,69,1
948,1,81,1
949,1,82,1
950,1,95,1
951,1,98,1
952,1,99,1
953,1,115,1
954,1,117,1
955,1,126,1
956,1,147,1
957,1,149,1
958,1,166,1
959,1,169,1
960,1,181,1
961,1,182,1
962,1,195,1
963,1,198,1
964,1,199,1
965,1,215,1
966,1,217,1
967,1,226,1
968,1,247,1
969,1,249,1
970,1,266,1
971,1,269,1
972,1,281,1
973,1,282,1
974,1,295,1
975,1,298,1
976,1,299,1
977,1,315,1
978,1,317,1
979,1,326,1
980,1,347,1
981,1,349,1
982,1,366,1
983,1,369,1
984,1,381,1
985,1,382,1
986,1,395,1
987,1,398,1
988,1,99,2
989,1,115,2
990,1,117,2
991,1,126,2
992,1,147,2
993,1,149,2
994,1,166,2
995,1,169,2
996,1,181,2
997,1,195,2
998,1,199,2
999,1,215,2
1000,1,217,2
1001,1,226,2
1002,1,247,2
1003,1,249,2
1004,1,266,2
1005,1,269,2
1006,1,281,2
1007,1,282,2
1008,1,295,2
1009,1,299,2
1010,1,315,2
1011,1,317,2
1012,1,326,2
1013,1,347,2
1014,1,349,2
1015,1,366,2
1016,1,369,2
1017,1,381,2
1018,1,382,2
1019,1,395,2
1020,1,-1,3
1021,1,15,3
1022,1,17,3
1023,1,26,3
1024,1,31,3
1025,1,47,3
1026,1,49,3
1027,1,66,3
1028,1,69,3
1029,1,81,3
1030,1,95,3
1031,1,99,3
1032,1,115,3
1033,1,117,3
1034,1,126,3
1035,1,131,3
1036,1,147,3
1037,1,149,3
1038,1,157,3
1039,1,166,3
1040,1,169,3
1041,1,181,3
1042,1,195,3
1043,1,199,3
1044,1,215,3
1045,1,217,3
1046,1,226,3
1047,1,231,3
1048,1,247,3
1049,1,249,3
1050,1,266,3
1051,1,269,3
1052,1,281,3
1053,1,295,3
1054,1,299,3
1055,1,315,3
1056,1,317,3
1057,1,326,3
1058,1,347,3
1059,1,349,3
1060,1,366,3
1061,1,369,3
1062,1,381,3
1063,1,395,3
1064,1,-1,4
1065,1,15,4
1066,1,17,4
1067,1,26,4
1068,1,47,4
1069,1,49,4
1070,1,66,4
1071,1,69,4
1072,1,81,4
1073,1,82,4
1074,1,95,4
1075,1,96,4
1076,1,99,4
1077,1,117,4
1078,1,126,4
1079,1,147,4
1080,1,149,4
1081,1,166,4
1082,1,169,4
1083,1,181,4
1084,1,182,4
1085,1,195,4
1086,1,196,4
1087,1,-1,5
1088,1,15,5
1089,1,17,5
1090,1,26,5
1091,1,47,5
1092,1,49,5
1093,1,66,5
1094,1,69,5
1095,1,81,5
1096,1,82,5
1097,1,95,5
1098,1,99,5
1099,1,115,5
1100,1,117,5
1101,1,126,5
1102,1,147,5
1103,1,149,5
1104,1,166,5
1105,1,169,5
1106,1,181,5
1107,1,182,5
1108,1,195,5
1109,1,199,5
1110,1,215,5
1111,1,217,5
1112,1,226,5
1113,1,247,5
1114,1,249,5
1115,1,266,5
1116,1,269,5
1117,1,281,5
1118,1,282,5
1119,1,295,5
1120,1,-1,6
1121,1,15,6
1122,1,26,6
1123,1,47,6
1124,1,49,6
1125,1,66,6
1126,1,69,6
1127,1,81,6
1128,1,82,6
1129,1,99,6
1130,1,115,6
1131,1,126,6
1132,1,147,6
1133,1,149,6
1134,1,166,6
1135,1,169,6
1136,1,181,6
1137,1,182,6
1138,1,199,6
1139,1,215,6
1140,1,226,6
1141,1,249,6
1142,1,266,6
1143,1,269,6
1144,1,281,6
1145,1,282,6
1146,1,299,6
1147,1,315,6
1148,1,317,6
1149,1,326,6
1150,1,347,6
1151,1,349,6
1152,1,366,6
1153,1,369,6
1154,1,381,6
1155,1,382,6
1156,1,394,6
1157,1,-1,7
1158,1,15,7
1159,1,17,7
1160,1,26,7
1161,1,47,7
1162,1,49,7
1163,1,66,7
1164,1,69,7
1165,1,81,7
1166,1,95,7
1167,1,99,7
1168,1,115,7
1169,1,117,7
1170,1,126,7
1171,1,147,7
1172,1,149,7
1173,1,166,7
1174,1,169,7
1175,1,181,7
1176,1,195,7
1177,1,199,7
1178,1,215,7
1179,1,217,7
1180,1,226,7
1181,1,247,7
1182,1,249,7
1183,1,266,7
1184,1,269,7
1185,1,281,7
1186,1,295,7
1187,1,299,7
1188,1,315,7
1189,1,317,7
1190,1,326,7
1191,1,347,7
1192,1,349,7
1193,1,366,7
1194,1,369,7
1195,1,381,7
1196,1,395,7
1197,1,-1,8
1198,1,15,8
1199,1,17,8
1200,1,26,8
1201,1,47,8
1202,1,49,8
1203,1,66,8
1204,1,69,8
1205,1,81,8
1206,1,82,8
1207,1,95,8
1208,1,99,8
1209,1,115,8
1210,1,117,8
1211,1,126,8
1212,1,147,8
1213,1,149,8
1214,1,166,8
1215,1,169,8
1216,1,181,8
1217,1,182,8
1218,1,195,8
1219,1,199,8
1220,1,215,8
1221,1,217,8
1222,1,226,8
1223,1,247,8
1224,1,249,8
1225,1,266,8
1226,1,269,8
1227,1,281,8
1228,1,282,8
1229,1,295,8
1230,1,299,8
1231,1,315,8
1232,1,317,8
1233,1,326,8
1234,1,347,8
1235,1,349,8
1236,1,366,8
1237,1,369,8
1238,1,381,8
1239,1,382,8
1240,1,395,8
1241,1,-1,9
1242,1,15,9
1243,1,17,9
1244,1,26,9
1245,1,47,9
1246,1,49,9
1247,1,66,9
1248,1,69,9
1249,1,81,9
1250,1,82,9
1251,1,95,9
1252,1,299,9
1253,1,315,9
1254,1,317,9
1255,1,326,9
1256,1,347,9
1257,1,349,9
1258,1,366,9
1259,1,369,9
1260,1,381,9
1261,1,382,9
1262,1,395,9
1263,2,14,0
1264,2,33,0
1265,2,42,0
1266,2,45,0
1267,2,47,0
1268,2,58,0
1269,2,60,0
1270,2,67,0
1271,2,83,0
1272,2,86,0
1273,2,114,0
1274,2,133,0
1275,2,142,0
1276,2,145,0
1277,2,147,0
1278,2,158,0
1279,2,160,0
1280,2,167,0
1281,2,172,0
1282,2,183,0
1283,2,186,0
1284,2,214,0
1285,2,233,0
1286,2,242,0
1287,2,245,0
1288,2,247,0
1289,2,258,0
1290,2,260,0
1291,2,267,0
1292,2,283,0
1293,2,286,0
1294,2,314,0
1295,2,333,0
1296,2,342,0
1297,2,345,0
1298,2,347,0
1299,2,358,0
1300,2,360,0
1301,2,367,0
1302,2,383,0
1303,2,386,0
1304,2,14,1
1305,2,33,1
1306,2,42,1
1307,2,45,1
1308,2,47,1
1309,2,58,1
1310,2,60,1
1311,2,67,1
1312,2,83,1
1313,2,86,1
1314,2,114,1
1315,2,133,1
1316,2,142,1
1317,2,145,1
1318,2,147,1
1319,2,158,1
1320,2,160,1
1321,2,167,1
1322,2,183,1
1323,2,186,1
1324,2,214,1
1325,2,233,1
1326,2,242,1
1327,2,245,1
1328,2,247,1
1329,2,258,1
1330,2,260,1
1331,2,267,1
1332,2,283,1
1333,2,286,1
1334,2,290,1
1335,2,314,1
1336,2,328,1
1337,2,333,1
1338,2,342,1
1339,2,345,1
1340,2,347,1
1341,2,358,1
1342,2,360,1
1343,2,367,1
1344,2,369,1
1345,2,383,1
1346,2,386,1
1347,2,114,2
1348,2,126,2
1349,2,133,2
1350,2,142,2
1351,2,145,2
1352,2,147,2
1353,2,152,2
1354,2,160,2
1355,2,167,2
1356,2,183,2
1357,2,186,2
1358,2,214,2
1359,2,226,2
1360,2,242,2
1361,2,245,2
1362,2,247,2
1363,2,252,2
1364,2,260,2
1365,2,267,2
1366,2,283,2
1367,2,286,2
1368,2,314,2
1369,2,326,2
1370,2,333,2
1371,2,342,2
1372,2,345,2
1373,2,347,2
1374,2,360,2
1375,2,367,2
1376,2,383,2
1377,2,386,2
1378,2,0,3
1379,2,33,3
1380,2,42,3
1381,2,45,3
1382,2,47,3
1383,2,58,3
1384,2,60,3
1385,2,67,3
1386,2,83,3
1387,2,86,3
1388,2,100,3
1389,2,133,3
1390,2,142,3
1391,2,145,3
1392,2,147,3
1393,2,149,3
1394,2,158,3
1395,2,160,3
1396,2,167,3
1397,2,183,3
1398,2,186,3
1399,2,193,3
1400,2,200,3
1401,2,231,3
1402,2,233,3
1403,2,242,3
1404,2,245,3
1405,2,247,3
1406,2,258,3
1407,2,260,3
1408,2,267,3
1409,2,283,3
1410,2,286,3
1411,2,290,3
1412,2,300,3
1413,2,333,3
1414,2,342,3
1415,2,345,3
1416,2,347,3
1417,2,358,3
1418,2,360,3
1419,2,367,3
1420,2,383,3
1421,2,386,3
1422,2,14,4
1423,2,33,4
1424,2,40,4
1425,2,45,4
1426,2,47,4
1427,2,58,4
1428,2,60,4
1429,2,67,4
1430,2,83,4
1431,2,86,4
1432,2,114,4
1433,2,120,4
1434,2,133,4
1435,2,140,4
1436,2,145,4
1437,2,147,4
1438,2,158,4
1439,2,160,4
1440,2,167,4
1441,2,183,4
1442,2,186,4
1443,2,14,5
1444,2,33,5
1445,2,42,5
1446,2,45,5
1447,2,47,5
1448,2,58,5
1449,2,60,5
1450,2,67,5
1451,2,83,5
1452,2,86,5
1453,2,114,5
1454,2,133,5
1455,2,142,5
1456,2,145,5
1457,2,147,5
1458,2,158,5
1459,2,160,5
1460,2,167,5
1461,2,183,5
1462,2,186,5
1463,2,233,5
1464,2,242,5
1465,2,245,5
1466,2,247,5
1467,2,258,5
1468,2,260,5
1469,2,267,5
1470,2,283,5
1471,2,286,5
1472,2,14,6
1473,2,33,6
1474,2,42,6
1475,2,45,6
1476,2,47,6
1477,2,58,6
1478,2,60,6
1479,2,67,6
1480,2,81,6
1481,2,83,6
1482,2,86,6
1483,2,114,6
1484,2,133,6
1485,2,142,6
1486,2,145,6
1487,2,147,6
1488,2,158,6
1489,2,160,6
1490,2,167,6
1491,2,181,6
1492,2,183,6
1493,2,186,6
1494,2,214,6
1495,2,233,6
1496,2,242,6
1497,2,245,6
1498,2,247,6
1499,2,255,6
1500,2,258,6
1501,2,260,6
1502,2,267,6
1503,2,281,6
1504,2,283,6
1505,2,286,6
1506,2,314,6
1507,2,333,6
1508,2,342,6
1509,2,345,6
1510,2,347,6
1511,2,358,6
1512,2,360,6
1513,2,367,6
1514,2,381,6
1515,2,383,6
1516,2,386,6
1517,2,12,7
1518,2,14,7
1519,2,33,7
1520,2,42,7
1521,2,45,7
1522,2,47,7
1523,2,58,7
1524,2,60,7
1525,2,67,7
1526,2,83,7
1527,2,86,7
1528,2,112,7
1529,2,114,7
1530,2,133,7
1531,2,142,7
1532,2,145,7
1533,2,147,7
1534,2,158,7
1535,2,160,7
1536,2,167,7
1537,2,183,7
1538,2,186,7
1539,2,212,7
1540,2,214,7
1541,2,233,7
1542,2,242,7
1543,2,245,7
1544,2,247,7
1545,2,258,7
1546,2,260,7
1547,2,267,7
1548,2,283,7
1549,2,286,7
1550,2,312,7
1551,2,314,7
1552,2,333,7
1553,2,342,7
1554,2,345,7
1555,2,358,7
1556,2,360,7
1557,2,367,7
1558,2,383,7
1559,2,386,7
1560,2,14,8
1561,2,33,8
1562,2,42,8
1563,2,45,8
1564,2,47,8
1565,2,58,8
1566,2,60,8
1567,2,67,8
1568,2,83,8
1569,2,86,8
1570,2,114,8
1571,2,133,8
1572,2,142,8
1573,2,145,8
1574,2,147,8
1575,2,158,8
1576,2,160,8
1577,2,167,8
1578,2,183,8
1579,2,186,8
1580,2,214,8
1581,2,233,8
1582,2,242,8
1583,2,245,8
1584,2,247,8
1585,2,258,8
1586,2,260,8
1587,2,283,8
1588,2,286,8
1589,2,314,8
1590,2,333,8
1591,2,342,8
1592,2,345,8
1593,2,347,8
1594,2,358,8
1595,2,360,8
1596,2,367,8
1597,2,383,8
1598,2,386,8
1599,2,14,9
1600,2,27,9
1601,2,33,9
1602,2,42,9
1603,2,45,9
1604,2,58,9
1605,2,60,9
