-1,22,12
-1,31,12
-1,38,12
-1,64,12
-1,75,12
-1,97,12
-1,99,12
-1,122,12
-1,131,12
-1,138,12
-1,164,12
-1,175,12
-1,197,12
-1,199,12
-1,222,12
-1,231,12
-1,238,12
-1,264,12
-1,275,12
-1,297,12
-1,299,12
-1,322,12
-1,331,12
-1,338,12
-1,364,12
-1,375,12
-1,397,12
-1,-1,13
-1,5,13
-1,22,13
-1,31,13
-1,38,13
-1,64,13
-1,75,13
-1,97,13
-1,99,13
-1,105,13
-1,122,13
-1,131,13
-1,138,13
-1,164,13
-1,175,13
-1,197,13
-1,199,13
-1,205,13
-1,222,13
-1,231,13
-1,238,13
-1,264,13
-1,275,13
-1,297,13
-1,299,13
-1,305,13
-1,322,13
-1,331,13
-1,338,13
-1,364,13
-1,375,13
-1,397,13
-1,-1,14
-1,5,14
-1,22,14
-1,31,14
-1,64,14
-1,75,14
-1,97,14
-1,99,14
-1,105,14
-1,122,14
-1,131,14
-1,164,14
-1,175,14
-1,197,14
-1,199,14
-1,205,14
-1,222,14
-1,231,14
-1,264,14
-1,275,14
-1,297,14
-1,299,14
-1,305,14
-1,322,14
-1,331,14
-1,364,14
-1,375,14
-1,397,14
-1,-1,15
-1,5,15
-1,22,15
-1,31,15
-1,38,15
-1,64,15
-1,75,15
-1,97,15
-1,99,15
-1,105,15
-1,122,15
-1,131,15
-1,138,15
-1,164,15
-1,175,15
-1,197,15
-1,199,15
-1,205,15
-1,222,15
-1,231,15
-1,237,15
-1,238,15
-1,264,15
-1,297,15
-1,299,15
-1,305,15
-1,322,15
-1,331,15
-1,338,15
-1,364,15
-1,375,15
-1,397,15
-1,-1,16
-1,5,16
-1,14,16
-1,22,16
-1,31,16
-1,38,16
-1,64,16
-1,75,16
-1,91,16
-1,97,16
-1,99,16
-1,105,16
-1,114,16
-1,119,16
-1,122,16
-1,131,16
-1,138,16
-1,164,16
-1,175,16
-1,191,16
-1,197,16
-1,199,16
-1,205,16
-1,214,16
-1,222,16
-1,231,16
-1,238,16
-1,251,16
-1,264,16
-1,275,16
-1,291,16
-1,297,16
-1,299,16
-1,305,16
-1,314,16
-1,322,16
-1,331,16
-1,338,16
-1,364,16
-1,375,16
-1,391,16
-1,397,16
-1,-1,17
-1,5,17
-1,22,17
-1,31,17
-1,38,17
-1,75,17
-1,97,17
-1,98,17
-1,99,17
-1,105,17
-1,122,17
-1,131,17
-1,138,17
-1,175,17
-1,197,17
-1,198,17
-1,199,17
-1,205,17
-1,222,17
-1,231,17
-1,238,17
-1,275,17
-1,297,17
-1,298,17
-1,299,17
-1,305,17
-1,320,17
-1,322,17
-1,331,17
-1,338,17
-1,375,17
-1,397,17
-1,398,17
-1,-1,18
-1,5,18
-1,22,18
-1,31,18
-1,38,18
-1,64,18
-1,75,18
-1,97,18
-1,99,18
-1,105,18
-1,122,18
-1,131,18
-1,138,18
-1,164,18
-1,175,18
-1,197,18
-1,199,18
-1,205,18
-1,222,18
-1,231,18
-1,238,18
-1,264,18
-1,275,18
-1,297,18
-1,299,18
-1,305,18
-1,322,18
-1,325,18
-1,331,18
-1,338,18
-1,364,18
-1,375,18
-1,397,18
-1,-1,19
-1,5,19
-1,22,19
-1,31,19
-1,38,19
-1,64,19
-1,75,19
-1,97,19
-1,99,19
-1,105,19
-1,122,19
-1,131,19
-1,138,19
-1,164,19
-1,175,19
-1,197,19
-1,199,19
-1,205,19
-1,222,19
-1,231,19
-1,238,19
-1,264,19
-1,275,19
-1,297,19
-1,299,19
-1,305,19
-1,320,19
-1,322,19
-1,331,19
-1,338,19
-1,364,19
-1,375,19
-1,397,19
-1,-1,20
-1,5,20
-1,22,20
-1,31,20
-1,38,20
-1,64,20
-1,75,20
-1,97,20
-1,99,20
-1,105,20
-1,122,20
-1,131,20
-1,138,20
-1,164,20
-1,175,20
-1,197,20
-1,199,20
-1,205,20
-1,222,20
-1,231,20
-1,238,20
-1,264,20
-1,275,20
-1,297,20
-1,299,20
-1,305,20
-1,322,20
-1,331,20
-1,338,20
-1,364,20
-1,375,20
-1,-1,21
-1,5,21
-1,22,21
-1,31,21
-1,38,21
-1,64,21
-1,75,21
-1,99,21
-1,105,21
-1,122,21
-1,131,21
-1,138,21
-1,164,21
-1,175,21
-1,199,21
-1,205,21
-1,222,21
-1,231,21
-1,238,21
-1,264,21
-1,268,21
-1,275,21
-1,299,21
-1,305,21
-1,322,21
-1,331,21
-1,338,21
-1,364,21
-1,375,21
-1,-1,22
-1,5,22
-1,31,22
-1,38,22
-1,59,22
-1,64,22
-1,75,22
-1,99,22
-1,105,22
-1,131,22
-1,138,22
-1,159,22
-1,164,22
-1,175,22
-1,199,22
-1,205,22
-1,231,22
-1,238,22
-1,259,22
-1,264,22
-1,275,22
-1,299,22
-1,305,22
-1,331,22
-1,338,22
-1,359,22
-1,364,22
-1,375,22
-1,-1,23
-1,5,23
-1,22,23
-1,31,23
-1,38,23
-1,64,23
-1,75,23
-1,97,23
-1,99,23
-1,105,23
-1,119,23
-1,122,23
-1,129,23
-1,131,23
-1,138,23
-1,140,23
-1,164,23
-1,175,23
-1,197,23
-1,199,23
-1,205,23
-1,222,23
-1,231,23
-1,238,23
-1,264,23
-1,275,23
-1,297,23
-1,299,23
-1,305,23
-1,322,23
-1,331,23
-1,338,23
-1,364,23
-1,397,23
-1,-1,24
-1,0,24
-1,5,24
-1,10,24
-1,31,24
-1,38,24
-1,64,24
-1,75,24
-1,97,24
-1,99,24
-1,100,24
-1,105,24
-1,110,24
-1,131,24
-1,138,24
-1,164,24
-1,175,24
-1,197,24
-1,199,24
-1,200,24
-1,205,24
-1,210,24
-1,231,24
-1,238,24
-1,264,24
-1,275,24
-1,297,24
-1,300,24
-1,305,24
-1,310,24
-1,331,24
-1,338,24
-1,364,24
-1,375,24
-1,397,24
-1,-1,25
-1,5,25
-1,22,25
-1,38,25
-1,64,25
-1,75,25
-1,97,25
-1,99,25
-1,105,25
-1,122,25
-1,138,25
-1,164,25
-1,175,25
-1,189,25
-1,197,25
-1,199,25
-1,205,25
-1,222,25
-1,238,25
-1,264,25
-1,275,25
-1,297,25
-1,299,25
-1,322,25
-1,338,25
-1,364,25
-1,375,25
-1,397,25
-1,-1,26
-1,5,26
-1,22,26
-1,38,26
-1,64,26
-1,75,26
-1,84,26
-1,97,26
-1,99,26
-1,105,26
-1,122,26
-1,138,26
-1,164,26
-1,175,26
-1,184,26
-1,197,26
-1,199,26
-1,205,26
-1,222,26
-1,236,26
-1,238,26
-1,264,26
-1,275,26
-1,284,26
-1,297,26
-1,299,26
-1,305,26
-1,308,26
-1,322,26
-1,338,26
-1,364,26
-1,397,26
-1,-1,27
-1,5,27
-1,22,27
-1,31,27
-1,38,27
-1,64,27
-1,75,27
-1,97,27
-1,99,27
-1,105,27
-1,122,27
-1,131,27
-1,138,27
-1,164,27
-1,175,27
-1,197,27
-1,199,27
-1,205,27
-1,222,27
-1,231,27
-1,238,27
-1,264,27
-1,275,27
-1,297,27
-1,299,27
-1,305,27
-1,322,27
-1,331,27
-1,364,27
-1,375,27
-1,397,27
-1,-1,28
-1,5,28
-1,22,28
-1,31,28
-1,59,28
-1,64,28
-1,75,28
-1,97,28
-1,99,28
-1,105,28
-1,122,28
-1,131,28
-1,164,28
-1,175,28
-1,197,28
-1,199,28
-1,200,28
-1,205,28
-1,219,28
-1,222,28
-1,231,28
-1,259,28
-1,264,28
-1,275,28
-1,297,28
-1,299,28
-1,305,28
-1,322,28
-1,331,28
-1,359,28
-1,364,28
-1,375,28
-1,397,28
-1,-1,29
-1,5,29
-1,22,29
-1,38,29
-1,64,29
-1,75,29
-1,97,29
-1,99,29
-1,105,29
-1,122,29
-1,138,29
-1,164,29
-1,175,29
-1,197,29
-1,199,29
-1,205,29
-1,222,29
-1,238,29
-1,264,29
-1,275,29
-1,297,29
-1,299,29
-1,305,29
-1,322,29
-1,338,29
-1,364,29
-1,375,29
-1,397,29
-1,-1,30
-1,5,30
-1,22,30
-1,31,30
-1,38,30
-1,64,30
-1,97,30
-1,99,30
-1,105,30
-1,122,30
-1,131,30
-1,138,30
-1,164,30
-1,197,30
-1,199,30
-1,205,30
-1,222,30
-1,231,30
-1,238,30
-1,268,30
-1,297,30
-1,299,30
-1,305,30
-1,322,30
-1,331,30
-1,338,30
-1,364,30
-1,397,30
-1,-1,31
-1,5,31
-1,22,31
-1,31,31
-1,38,31
-1,64,31
-1,75,31
-1,97,31
-1,99,31
-1,122,31
-1,131,31
-1,138,31
-1,164,31
-1,175,31
-1,197,31
-1,199,31
-1,205,31
-1,222,31
-1,230,31
-1,231,31
-1,238,31
-1,264,31
-1,275,31
-1,297,31
-1,299,31
-1,305,31
-1,322,31
-1,331,31
-1,338,31
-1,364,31
-1,375,31
-1,397,31
-1,-1,32
-1,5,32
-1,22,32
-1,31,32
-1,38,32
-1,58,32
-1,64,32
-1,75,32
-1,97,32
-1,105,32
-1,122,32
-1,131,32
-1,138,32
-1,158,32
-1,164,32
-1,175,32
-1,197,32
-1,199,32
-1,205,32
-1,222,32
-1,231,32
-1,258,32
-1,264,32
-1,275,32
-1,297,32
-1,299,32
-1,305,32
-1,322,32
-1,331,32
-1,338,32
-1,358,32
-1,364,32
-1,375,32
-1,397,32
-1,-1,33
-1,5,33
-1,22,33
-1,31,33
-1,36,33
-1,38,33
-1,64,33
-1,73,33
-1,74,33
-1,75,33
-1,97,33
-1,99,33
-1,105,33
-1,122,33
-1,131,33
-1,136,33
-1,138,33
-1,164,33
-1,173,33
-1,174,33
-1,175,33
-1,197,33
-1,199,33
-1,205,33
-1,222,33
-1,231,33
-1,236,33
-1,238,33
-1,264,33
-1,273,33
-1,274,33
-1,275,33
-1,297,33
-1,299,33
-1,305,33
-1,322,33
-1,331,33
-1,336,33
-1,338,33
-1,364,33
-1,373,33
-1,374,33
-1,375,33
-1,397,33
-1,-1,34
-1,5,34
-1,22,34
-1,31,34
-1,38,34
-1,64,34
-1,75,34
-1,97,34
-1,99,34
-1,105,34
-1,122,34
-1,131,34
-1,138,34
-1,164,34
-1,175,34
-1,197,34
-1,199,34
-1,205,34
-1,222,34
-1,231,34
-1,238,34
-1,264,34
-1,275,34
-1,297,34
-1,299,34
-1,305,34
-1,322,34
-1,331,34
-1,338,34
-1,364,34
-1,375,34
-1,397,34
-1,-1,35
-1,5,35
-1,22,35
-1,31,35
-1,33,35
-1,38,35
-1,75,35
-1,97,35
-1,99,35
-1,105,35
-1,122,35
-1,131,35
-1,133,35
-1,138,35
-1,175,35
-1,197,35
-1,199,35
-1,205,35
-1,222,35
-1,231,35
-1,233,35
-1,238,35
-1,275,35
-1,297,35
-1,299,35
-1,305,35
-1,322,35
-1,331,35
-1,333,35
-1,338,35
-1,375,35
-1,397,35
-1,-1,36
-1,5,36
-1,22,36
-1,31,36
-1,38,36
-1,64,36
-1,75,36
-1,97,36
-1,99,36
-1,105,36
-1,122,36
-1,131,36
-1,138,36
-1,164,36
-1,175,36
-1,197,36
-1,199,36
-1,205,36
-1,222,36
-1,231,36
-1,238,36
-1,264,36
-1,275,36
-1,297,36
-1,299,36
-1,305,36
-1,331,36
-1,338,36
-1,364,36
-1,397,36
-1,-1,37
-1,5,37
-1,22,37
-1,28,37
-1,31,37
-1,38,37
-1,64,37
-1,70,37
-1,75,37
-1,91,37
-1,97,37
-1,99,37
-1,105,37
-1,122,37
-1,128,37
-1,131,37
-1,138,37
-1,164,37
-1,170,37
-1,175,37
-1,191,37
-1,197,37
-1,199,37
-1,205,37
-1,222,37
-1,228,37
-1,231,37
-1,238,37
-1,264,37
-1,270,37
-1,275,37
-1,291,37
-1,297,37
-1,299,37
-1,305,37
-1,322,37
-1,328,37
-1,331,37
-1,338,37
-1,364,37
-1,370,37
-1,375,37
-1,391,37
-1,397,37
-1,-1,38
-1,5,38
-1,22,38
-1,31,38
-1,38,38
-1,64,38
-1,75,38
-1,97,38
-1,99,38
-1,105,38
-1,122,38
-1,131,38
-1,138,38
-1,164,38
-1,175,38
-1,197,38
-1,199,38
-1,205,38
-1,222,38
-1,231,38
-1,238,38
-1,264,38
-1,275,38
-1,297,38
-1,299,38
-1,305,38
-1,322,38
-1,331,38
-1,338,38
-1,364,38
-1,375,38
-1,397,38
-1,-1,39
-1,5,39
-1,22,39
-1,27,39
-1,31,39
-1,38,39
-1,75,39
-1,97,39
-1,99,39
-1,105,39
-1,122,39
-1,127,39
-1,131,39
-1,138,39
-1,175,39
-1,197,39
-1,199,39
-1,205,39
-1,222,39
-1,227,39
-1,231,39
-1,238,39
-1,275,39
-1,297,39
-1,299,39
-1,305,39
-1,322,39
-1,327,39
-1,331,39
-1,338,39
-1,375,39
-1,397,39
-1,-1,40
-1,5,40
-1,22,40
-1,31,40
-1,38,40
-1,64,40
-1,75,40
-1,85,40
-1,97,40
-1,99,40
-1,105,40
-1,122,40
-1,131,40
-1,164,40
-1,175,40
-1,185,40
-1,197,40
-1,199,40
-1,205,40
-1,222,40
-1,231,40
-1,238,40
-1,264,40
-1,275,40
-1,285,40
-1,297,40
-1,299,40
-1,305,40
-1,306,40
-1,322,40
-1,331,40
-1,338,40
-1,359,40
-1,364,40
-1,375,40
-1,385,40
-1,397,40
-1,-1,41
-1,5,41
-1,22,41
-1,31,41
-1,38,41
-1,64,41
-1,75,41
-1,97,41
-1,99,41
-1,122,41
-1,131,41
-1,138,41
-1,164,41
-1,175,41
-1,197,41
-1,199,41
-1,205,41
-1,222,41
-1,231,41
-1,238,41
-1,264,41
-1,275,41
-1,297,41
-1,299,41
-1,305,41
-1,322,41
-1,331,41
-1,338,41
-1,359,41
-1,364,41
-1,397,41
-1,-1,42
-1,5,42
-1,22,42
-1,31,42
-1,38,42
-1,64,42
-1,97,42
-1,99,42
-1,105,42
-1,122,42
-1,131,42
-1,138,42
-1,164,42
-1,197,42
-1,199,42
-1,205,42
-1,222,42
-1,231,42
-1,238,42
-1,244,42
-1,264,42
-1,297,42
-1,299,42
-1,305,42
-1,322,42
-1,331,42
-1,357,42
-1,364,42
-1,397,42
-1,-1,43
-1,5,43
-1,22,43
-1,31,43
-1,38,43
-1,64,43
-1,75,43
-1,97,43
-1,99,43
-1,105,43
-1,122,43
-1,131,43
-1,138,43
-1,164,43
-1,175,43
-1,197,43
-1,199,43
-1,205,43
-1,222,43
-1,231,43
-1,238,43
-1,264,43
-1,275,43
-1,297,43
-1,299,43
-1,305,43
-1,331,43
-1,338,43
-1,364,43
-1,375,43
-1,397,43
-1,-1,44
-1,5,44
-1,22,44
-1,31,44
-1,38,44
-1,64,44
-1,75,44
-1,97,44
-1,99,44
-1,105,44
-1,122,44
-1,131,44
-1,138,44
-1,164,44
-1,175,44
-1,197,44
-1,199,44
-1,205,44
-1,222,44
-1,231,44
-1,238,44
-1,264,44
-1,275,44
-1,281,44
-1,297,44
-1,299,44
-1,305,44
-1,322,44
-1,331,44
-1,338,44
-1,364,44
-1,375,44
-1,397,44
-1,-1,45
-1,5,45
-1,22,45
-1,27,45
-1,31,45
-1,38,45
-1,64,45
-1,75,45
-1,97,45
-1,99,45
-1,105,45
-1,122,45
-1,127,45
-1,131,45
-1,138,45
-1,164,45
-1,175,45
-1,197,45
-1,199,45
-1,205,45
-1,222,45
-1,227,45
-1,231,45
-1,238,45
-1,264,45
-1,275,45
-1,297,45
-1,-1,46
-1,5,46
-1,22,46
-1,31,46
-1,38,46
-1,64,46
-1,65,46
-1,75,46
-1,76,46
-1,99,46
-1,131,46
-1,138,46
-1,164,46
-1,165,46
-1,175,46
-1,176,46
-1,199,46
-1,205,46
-1,222,46
-1,231,46
-1,238,46
-1,264,46
-1,265,46
-1,275,46
-1,276,46
-1,299,46
-1,305,46
-1,322,46
-1,331,46
-1,338,46
-1,364,46
-1,365,46
-1,375,46
-1,376,46
-1,5,47
-1,22,47
-1,27,47
-1,31,47
-1,38,47
-1,64,47
-1,75,47
-1,97,47
-1,105,47
-1,122,47
-1,127,47
-1,131,47
-1,138,47
-1,164,47
-1,175,47
-1,197,47
-1,205,47
-1,222,47
-1,227,47
-1,231,47
-1,238,47
-1,264,47
-1,275,47
-1,297,47
-1,305,47
-1,322,47
-1,323,47
-1,327,47
-1,331,47
-1,338,47
-1,364,47
-1,375,47
-1,397,47
-1,-1,48
-1,5,48
-1,22,48
-1,31,48
-1,38,48
-1,59,48
-1,64,48
-1,75,48
-1,97,48
-1,99,48
-1,105,48
-1,122,48
-1,131,48
-1,138,48
-1,159,48
-1,164,48
-1,175,48
-1,197,48
-1,199,48
-1,205,48
-1,222,48
-1,231,48
-1,238,48
-1,259,48
-1,264,48
-1,275,48
-1,297,48
-1,299,48
-1,305,48
-1,322,48
-1,331,48
-1,338,48
-1,344,48
-1,359,48
-1,364,48
-1,375,48
-1,396,48
-1,397,48
-1,-1,49
-1,5,49
-1,22,49
-1,31,49
-1,38,49
-1,64,49
-1,75,49
-1,97,49
-1,99,49
-1,105,49
-1,122,49
-1,131,49
-1,138,49
-1,163,49
-1,164,49
-1,175,49
-1,197,49
-1,199,49
-1,205,49
-1,222,49
-1,231,49
-1,238,49
-1,264,49
-1,275,49
-1,297,49
-1,299,49
-1,305,49
-1,322,49
-1,331,49
-1,338,49
-1,364,49
-1,375,49
-1,385,49
-1,397,49
0,17,0
0,18,0
0,21,0
0,22,0
0,26,0
0,27,0
0,45,0
0,63,0
0,75,0
0,81,0
0,82,0
0,117,0
0,118,0
0,121,0
0,122,0
0,126,0
0,127,0
0,145,0
0,163,0
0,175,0
0,181,0
0,182,0
0,217,0
0,218,0
0,221,0
0,222,0
0,223,0
0,226,0
0,227,0
0,245,0
0,263,0
0,275,0
0,281,0
0,282,0
0,317,0
0,318,0
0,321,0
0,322,0
0,326,0
0,327,0
0,345,0
0,363,0
0,375,0
0,381,0
0,382,0
0,17,1
0,18,1
0,21,1
0,22,1
0,26,1
0,27,1
0,45,1
0,63,1
0,75,1
0,81,1
0,82,1
0,117,1
0,118,1
0,121,1
0,122,1
0,126,1
0,127,1
0,145,1
0,163,1
0,175,1
0,181,1
0,182,1
0,217,1
0,218,1
0,221,1
0,222,1
0,226,1
0,227,1
0,245,1
0,263,1
0,275,1
0,281,1
0,282,1
0,317,1
0,318,1
0,321,1
0,322,1
0,326,1
0,327,1
0,345,1
0,363,1
0,375,1
0,381,1
0,382,1
0,17,2
0,18,2
0,21,2
0,22,2
0,26,2
0,27,2
0,45,2
0,63,2
0,75,2
0,81,2
0,82,2
0,117,2
0,118,2
0,121,2
0,122,2
0,126,2
0,127,2
0,145,2
0,163,2
0,175,2
0,181,2
0,182,2
0,217,2
0,218,2
0,221,2
0,222,2
0,226,2
0,227,2
0,245,2
0,263,2
0,275,2
0,281,2
0,282,2
0,317,2
0,318,2
0,321,2
0,322,2
0,326,2
0,327,2
0,345,2
0,363,2
0,375,2
0,376,2
0,381,2
0,382,2
0,17,3
0,18,3
0,21,3
0,22,3
0,26,3
0,27,3
0,45,3
0,63,3
0,75,3
0,81,3
0,82,3
0,117,3
0,118,3
0,121,3
0,122,3
0,126,3
0,127,3
0,145,3
0,163,3
0,175,3
0,181,3
0,182,3
0,217,3
0,218,3
0,221,3
0,222,3
0,226,3
0,227,3
0,245,3
0,263,3
0,275,3
0,281,3
0,282,3
0,317,3
0,318,3
0,321,3
0,322,3
0,326,3
0,327,3
0,345,3
0,363,3
0,375,3
0,381,3
0,382,3
0,17,4
0,18,4
0,21,4
0,22,4
0,26,4
0,27,4
0,45,4
0,63,4
0,75,4
0,81,4
0,82,4
0,117,4
0,118,4
0,121,4
0,122,4
0,126,4
0,127,4
0,145,4
0,163,4
0,175,4
0,181,4
0,182,4
0,217,4
0,218,4
0,221,4
0,222,4
0,226,4
0,227,4
0,245,4
0,263,4
0,275,4
0,281,4
0,282,4
0,14,5
0,17,5
0,18,5
0,21,5
0,22,5
0,26,5
0,27,5
0,45,5
0,63,5
0,75,5
0,81,5
0,82,5
0,114,5
0,117,5
0,118,5
0,121,5
0,122,5
0,126,5
0,127,5
0,145,5
0,163,5
0,175,5
0,181,5
0,182,5
0,214,5
0,217,5
0,218,5
0,221,5
0,222,5
0,226,5
0,227,5
0,245,5
0,263,5
0,275,5
0,281,5
0,282,5
0,305,5
0,314,5
0,317,5
0,318,5
0,321,5
0,322,5
0,326,5
0,327,5
0,345,5
0,363,5
0,375,5
0,381,5
0,382,5
0,17,6
0,18,6
0,21,6
0,22,6
0,26,6
0,27,6
0,45,6
0,63,6
0,75,6
0,81,6
0,82,6
0,117,6
0,118,6
0,121,6
0,122,6
0,126,6
0,127,6
0,145,6
0,163,6
0,175,6
0,181,6
0,182,6
0,217,6
0,218,6
0,221,6
0,222,6
0,226,6
0,227,6
0,245,6
0,263,6
0,275,6
0,281,6
0,282,6
0,317,6
0,318,6
0,321,6
0,322,6
0,326,6
0,327,6
0,363,6
0,375,6
0,381,6
0,382,6
0,17,7
0,18,7
0,21,7
0,26,7
0,27,7
0,63,7
0,75,7
0,81,7
0,82,7
0,117,7
0,118,7
0,121,7
0,126,7
0,127,7
0,163,7
0,175,7
0,181,7
0,182,7
0,217,7
0,218,7
0,221,7
0,226,7
0,227,7
0,263,7
0,275,7
0,281,7
0,282,7
0,317,7
0,318,7
0,321,7
0,326,7
0,327,7
0,363,7
0,375,7
0,381,7
0,382,7
0,17,8
0,18,8
0,21,8
0,22,8
0,26,8
0,27,8
0,63,8
0,75,8
0,77,8
0,81,8
0,82,8
0,117,8
0,118,8
0,121,8
0,122,8
0,126,8
0,127,8
0,163,8
0,175,8
0,177,8
0,181,8
0,182,8
0,217,8
0,218,8
0,221,8
0,222,8
0,226,8
0,227,8
0,263,8
0,275,8
0,277,8
0,281,8
0,282,8
0,318,8
0,321,8
0,322,8
0,326,8
0,327,8
0,363,8
0,375,8
0,377,8
0,381,8
0,382,8
0,16,9
0,17,9
0,18,9
0,21,9
0,22,9
0,26,9
0,27,9
0,33,9
0,45,9
0,63,9
0,75,9
0,81,9
0,82,9
0,116,9
0,118,9
0,121,9
0,122,9
0,126,9
0,127,9
0,133,9
0,145,9
0,163,9
0,175,9
0,181,9
0,182,9
0,216,9
0,217,9
0,218,9
0,221,9
0,222,9
0,226,9
0,227,9
0,233,9
0,245,9
0,263,9
0,275,9
0,281,9
0,282,9
0,316,9
0,317,9
0,318,9
0,321,9
0,322,9
0,326,9
0,327,9
0,333,9
0,345,9
0,363,9
0,375,9
0,381,9
0,382,9
0,17,10
0,18,10
0,21,10
0,22,10
0,26,10
0,27,10
0,45,10
0,63,10
0,75,10
0,81,10
0,82,10
0,117,10
0,118,10
0,121,10
0,122,10
0,126,10
0,127,10
0,145,10
